phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,right_Fn_N,right_Ft_N,right_points,right_rho
normal_gate,0.0275,4.921273891872469e-13,1.0264929707561217e-14,-4.125355384989454e-16,1.0264955118549635e-14,-2.541098841762901e-20,128,0,-1,5.999952554702759,2.249281060001035e-10,4,1.874415705369245e-10,5.999952554702758,2.2494096025268593e-10,4,1.8745228249878192e-10
normal_gate,0.03,4.921535726697124e-13,1.063895658717914e-14,-3.862978459247962e-16,1.063895065794851e-14,5.929230630780102e-21,128,0,-1,5.999952554702757,2.0353680805055417e-10,4,1.6961534795056188e-10,5.999952554702758,2.0354807048968063e-10,4,1.6962473339071643e-10
normal_gate,0.0325,4.921806777240245e-13,1.096307628554484e-14,-3.5920634413981467e-16,1.0963072897413051e-14,3.3881317890172014e-21,128,0,-1,5.999952554702759,1.8210397308255566e-10,4,1.5175451090844268e-10,5.999952554702757,1.821136422735962e-10,4,1.5176256863135998e-10
normal_gate,0.035,4.922085417198574e-13,1.1237336236503363e-14,-3.313762296248274e-16,1.123732183694326e-14,1.4399560103323106e-20,128,0,-1,5.999952554702758,1.6071368183851444e-10,4,1.3392912724997066e-10,5.999952554702758,1.607217668866557e-10,4,1.3393586484336623e-10
normal_gate,0.0375,4.922370020268851e-13,1.1461801661591647e-14,-3.0293286325602797e-16,1.1461805896756383e-14,-4.235164736271502e-21,128,0,-1,5.999952554702759,1.3944595992310972e-10,4,1.1620588550638794e-10,5.999952554702758,1.3945245326874256e-10,4,1.1621129667053771e-10
normal_gate,0.04,4.922658960147819e-13,1.1636900312448056e-14,-2.7401177030497714e-16,1.1636904547612792e-14,-4.235164736271502e-21,128,0,-1,5.999952554702758,1.1837650982804711e-10,4,9.864787158630422e-11,5.999952554702758,1.183814132694079e-10,4,9.865195781975031e-11
normal_gate,0.0425,4.92295169473439e-13,1.1762994719174014e-14,-2.4472137098892344e-16,1.1762997260272856e-14,-2.541098841762901e-21,128,0,-1,5.999952554702758,9.758079760434424e-11,4,8.131797436286434e-11,5.999952554702759,9.758415280280769e-11,4,8.132077038369353e-11
normal_gate,0.045,4.923247139826392e-13,1.1840785378016902e-14,-2.1518363805227148e-16,1.1840788766148691e-14,-3.3881317890172014e-21,128,0,-1,5.999952554702759,7.712913178258904e-11,4,6.42747847415354e-11,5.999952554702758,7.713094548148381e-11,4,6.427629616923274e-11
normal_gate,0.0475,4.923542584918394e-13,1.1871156591373652e-14,-1.8553070863479293e-16,1.1871159979505441e-14,-3.3881317890172014e-21,128,0,-1,5.999952554702757,5.708729521282475e-11,4,4.757312219750786e-11,5.999952554702757,5.7087605823650626e-11,4,4.757338104190958e-11
normal_gate,0.05,4.923838030010397e-13,1.1855165456362438e-14,-1.558608385583693e-16,1.185516799746128e-14,-2.541098841762901e-21,128,0,-1,5.999952554702758,3.751628156916655e-11,4,3.126381519447293e-11,5.999952554702758,3.751512569247488e-11,4,3.126285195627968e-11
normal_gate,0.0525,4.924133475102399e-13,1.1793941914934897e-14,-1.2630277683098323e-16,1.1793937679770161e-14,4.235164736271502e-21,128,0,-1,5.999952554702758,1.8478225698083255e-11,4,1.5398643180603185e-11,5.999952554702759,1.8475639745518447e-11,4,1.5396488203091916e-11
normal_gate,0.055,4.924426751790056e-13,1.1688764986841384e-14,-9.696494366988329e-17,1.1688758210577806e-14,6.776263578034403e-21,128,0,-1,5.999952554702758,2.463673020134281e-14,4,2.0530770849206602e-14,5.999952554702757,2.0665114473947043e-14,4,1.7221064904713074e-14
normal_gate,0.0575,4.924716775871196e-13,1.1541118673805487e-14,-6.795914742410702e-17,1.1541111897541909e-14,6.776263578034403e-21,128,0,-1,5.999952554702758,1.7792916603297088e-11,4,1.4827547752315986e-11,5.999952554702759,1.779822602161609e-11,4,1.483197230256917e-11
normal_gate,0.06,4.925002463143646e-13,1.1352588621504466e-14,-3.938364391553595e-17,1.1352586080405624e-14,2.541098841762901e-21,128,0,-1,5.999952554702758,3.492815489327993e-11,4,2.910702590964929e-11,5.999952554702757,3.4934748529345286e-11,4,2.9112520649820356e-11
normal_gate,0.0625,4.925282729405234e-13,1.112489684792009e-14,-1.1340077097840573e-17,1.1124876519129356e-14,2.0328790734103208e-20,128,0,-1,5.999952554702759,5.133952399222569e-11,4,4.27832749710544e-11,5.999952554702757,5.1347347708396755e-11,4,4.278979478608606e-11
normal_gate,0.065,4.925557032554873e-13,1.0859805181582648e-14,1.6086849734253672e-17,1.0859775535429494e-14,2.964615315390051e-20,128,0,-1,5.999952554702759,6.698746370035253e-11,4,5.582332784269086e-11,5.999952554702757,6.699645593261657e-11,4,5.583082142883347e-11
normal_gate,0.0675,4.92582428839039e-13,1.05592541749743e-14,4.2792104495287253e-17,1.0559234693216513e-14,1.9481757786848908e-20,128,0,-1,5.999952554702758,8.184117361232183e-11,4,6.82015173171451e-11,5.999952554702758,8.185127524125943e-11,4,6.820993540782624e-11
normal_gate,0.07,4.926083412709614e-13,1.0225219955960988e-14,6.869437202232376e-17,1.0225219108928041e-14,8.470329472543003e-22,128,0,-1,5.999952554702758,9.586950965973702e-11,4,7.989188979885731e-11,5.999952554702758,9.588065013738221e-11,4,7.990117360364044e-11
normal_gate,0.0725,4.926333863411458e-13,9.859928527128099e-15,9.371233715242677e-17,9.85989718690905e-15,3.134021904840911e-20,128,0,-1,5.999952554702758,1.0904684661649181e-10,4,9.087309076387694e-11,5.999952554702758,1.0905895591181371e-10,4,9.08831819231082e-11
normal_gate,0.075,4.92657455629375e-13,9.46532044095779e-15,1.1777823724981595e-16,9.465301806232951e-15,1.8634724839594607e-20,128,0,-1,5.999952554702757,1.2135299704868068e-10,4,1.0112829721758741e-10,5.999952554702757,1.2136602045557367e-10,4,1.0113915014248495e-10
normal_gate,0.0775,4.926804949255403e-13,9.043712332560804e-15,1.408141452833439e-16,9.043655581353338e-15,5.675120746603812e-20,128,0,-1,5.999952554702758,1.327706252421515e-10,4,1.1064306261729187e-10,5.999952554702757,1.3278448261860862e-10,4,1.1065461052232176e-10
normal_gate,0.08,4.927024500195332e-13,8.597361544741573e-15,1.6275907488080832e-16,8.59734375704968e-15,1.7787691892340307e-20,128,0,-1,5.999952554702758,1.4328741286626715e-10,4,1.1940712160628554e-10,5.999952554702757,1.4330202243077646e-10,4,1.1941929633964894e-10
normal_gate,0.0825,4.927232667012449e-13,8.128575395248416e-15,1.835554278017959e-16,8.128588947775572e-15,-1.3552527156068805e-20,128,0,-1,5.999952554702758,1.5289316910360056e-10,4,1.2741198176955836e-10,5.999952554702757,1.5290847965922885e-10,4,1.2742474066680687e-10
normal_gate,0.085,4.927427823403496e-13,7.639736587761962e-15,2.0314560580589336e-16,7.639667978093234e-15,6.860966872759833e-20,128,0,-1,5.999952554702759,1.6158173889245329e-10,4,1.3465251384846838e-10,5.999952554702757,1.61597648553909e-10,4,1.34665772004521e-10
normal_gate,0.08750000000000001,4.927612137772819e-13,7.133035549483809e-15,2.2148895131163249e-16,7.133020302890758e-15,1.5246593050577406e-20,128,0,-1,5.999952554702757,1.693538218921282e-10,4,1.4112930089704526e-10,5.999952554702757,1.6937027203264704e-10,4,1.4114300945587877e-10
normal_gate,0.09,4.927782899614985e-13,6.610986274201407e-15,2.385448067375451e-16,6.610922746730363e-15,6.352747104407253e-20,128,0,-1,5.999952554702758,1.7620990302762631e-10,4,1.46842747022652e-10,5.999952554702759,1.7622680570566282e-10,4,1.4685683269906556e-10
normal_gate,0.0925,4.927940108929996e-13,6.076033299000534e-15,2.542708204362684e-16,6.07603160493464e-15,1.6940658945086007e-21,128,0,-1,5.999952554702759,1.8215540417936e-10,4,1.5179737049469392e-10,5.999952554702757,1.8217267751239283e-10,4,1.5181176505271366e-10
normal_gate,0.095,4.92808376571785e-13,5.530418720092571e-15,2.686415814193849e-16,5.5304068616313096e-15,1.1858461261560205e-20,128,0,-1,5.999952554702758,1.8719948604775444e-10,4,1.560008052905582e-10,5.999952554702757,1.8721707683876956e-10,4,1.5601546439898844e-10
normal_gate,0.0975,4.928213869978548e-13,4.976674318956861e-15,2.8163676089616035e-16,4.976596391925714e-15,7.792703114739563e-20,128,0,-1,5.999952554702758,1.9135306058094898e-10,4,1.5946214477226707e-10,5.999952554702757,1.9137086696909994e-10,4,1.594769835463979e-10
normal_gate,0.1,4.92833042171209e-13,4.416860503237601e-15,2.9323941820764976e-16,4.416822810271448e-15,3.7692966152816365e-20,128,0,-1,5.999952554702758,1.9463080038941637e-10,4,1.621936162119023e-10,5.999952554702759,1.946487819351387e-10,4,1.6220860095183013e-10
normal_gate,0.10250000000000001,4.928433420918477e-13,3.8535048192493964e-15,3.0343769489259154e-16,3.85347136144798e-15,3.3457801416544863e-20,128,0,-1,5.999952554702759,1.9705130383128226e-10,4,1.6421071836379236e-10,5.999952554702758,1.97069367140579e-10,4,1.6422577124057106e-10
normal_gate,0.105,4.928520699193362e-13,3.2888775270491265e-15,3.1222312062151314e-16,3.2888730801261534e-15,4.446922973085077e-21,128,0,-1,5.999952554702757,1.9863400133399322e-10,4,1.6552964337884976e-10,5.999952554702759,1.9865206548194836e-10,4,1.6554469695451592e-10
normal_gate,0.1075,4.928597135446522e-13,3.0631783984731665e-15,3.199362026392108e-16,3.0631421878146714e-15,3.621065849512134e-20,128,0,-1,5.999952554702758,1.9903837614396237e-10,4,1.6586662505185668e-10,5.999952554702759,1.9905642242599494e-10,4,1.6588166373913627e-10
normal_gate,0.11,4.928673029598596e-13,3.0631783984731665e-15,3.2759338048238967e-16,3.0631421878146714e-15,3.621065849512134e-20,128,0,-1,5.999952554702758,1.9903837614396237e-10,4,1.6586662505185668e-10,5.999952554702759,1.9905642242599494e-10,4,1.6588166373913627e-10
normal_gate,0.1125,4.928748381649584e-13,2.9446549839880036e-15,3.35192113052208e-16,2.9446388903620058e-15,1.6093625997831706e-20,128,0,-1,5.999952554702757,1.986440870447164e-10,4,1.6553804820424732e-10,5.999952554702759,1.9866328016817478e-10,4,1.6555404260027244e-10
normal_gate,0.115,4.928813433779933e-13,2.35423490326913e-15,3.4166683290101987e-16,2.3542365973350243e-15,-1.6940658945086007e-21,128,0,-1,5.999952554702758,1.971645931319119e-10,4,1.6430512686085696e-10,5.999952554702759,1.9718343648072705e-10,4,1.6432082977570781e-10
normal_gate,0.11750000000000001,4.928863307079867e-13,1.7688187755652792e-15,3.466727976192928e-16,1.768767424192852e-15,5.135137242729196e-20,128,0,-1,5.999952554702758,1.9494567650526357e-10,4,1.6245601505004012e-10,5.999952554702757,1.9496431568449442e-10,4,1.6247154782222531e-10
normal_gate,0.12,4.928898543650473e-13,1.1904807728060408e-15,3.5022440676713007e-16,1.1904539853890839e-15,2.6787416956917248e-20,128,0,-1,5.999952554702758,1.920587669061682e-10,4,1.6005023802699297e-10,5.999952554702757,1.9207714400918675e-10,4,1.6006555240060762e-10
normal_gate,0.1225,4.928920227693923e-13,6.21428739307992e-16,3.5234537726705484e-16,6.214104751600669e-16,1.826414792517085e-20,128,0,-1,5.999952554702759,1.885358341367178e-10,4,1.5711443750412955e-10,5.999952554702758,1.8855389414376784e-10,4,1.5712948762901422e-10
normal_gate,0.125,4.928928359210216e-13,6.35628876091796e-17,3.530594260415902e-16,6.353424730765056e-17,2.864030152903603e-20,128,0,-1,5.999952554702759,1.844134942055691e-10,4,1.536791270632848e-10,5.999952554702759,1.8443116254932792e-10,4,1.5369385079951248e-10
normal_gate,0.1275,4.928922938199354e-13,-4.813194313158821e-16,3.5239831682625823e-16,-4.81385764583564e-16,6.63332676818524e-20,128,0,-1,5.999952554702758,1.7972632197424942e-10,4,1.49773119316902e-10,5.999952554702759,1.7974356123452044e-10,4,1.4978748548072896e-10
normal_gate,0.13,4.928903964661335e-13,-1.011368879845541e-15,3.503967779718963e-16,-1.0113979966031028e-15,2.9116757561866574e-20,128,0,-1,5.999952554702758,1.7451481573735006e-10,4,1.4543016311067786e-10,5.999952554702758,1.7453155665898068e-10,4,1.4544411398902063e-10
normal_gate,0.1325,4.928871438596161e-13,-1.5248157943947458e-15,3.4709475237592344e-16,-1.5248219353836134e-15,6.1409888675936775e-21,128,0,-1,5.999952554702757,1.6881432067030146e-10,4,1.4067971299038434e-10,5.999952554702759,1.6883050113983713e-10,4,1.4069319682162143e-10
normal_gate,0.135,4.92882536000383e-13,-2.0201939079922404e-15,3.425358887049028e-16,-2.0202481181008647e-15,5.421010862427522e-20,128,0,-1,5.999952554702758,1.6266461407139866e-10,4,1.3555491696672025e-10,5.999952554702759,1.6268020041684127e-10,4,1.3556790569063137e-10
normal_gate,0.1375,4.928767897288688e-13,-2.4960339361118937e-15,3.367673825758642e-16,-2.4960502414961283e-15,1.6305384234645282e-20,128,0,-1,5.999952554702758,1.5610460481016182e-10,4,1.3008819935401587e-10,5.999952554702759,1.5611954515227089e-10,4,1.3010064973755875e-10
normal_gate,0.14,4.928698508349649e-13,-2.9508379009864864e-15,3.298401353749817e-16,-2.9508730528537974e-15,3.5151867311053464e-20,128,0,-1,5.999952554702758,1.4917293370818799e-10,4,1.2431176109156593e-10,5.999952554702757,1.4918718055288874e-10,4,1.24323633556032e-10
normal_gate,0.14250000000000002,4.928618277388885e-13,-3.383451084950674e-15,3.2180899248559006e-16,-3.3834697196755137e-15,1.8634724839594607e-20,128,0,-1,5.999952554702759,1.4191024738716258e-10,4,1.182594746319564e-10,5.999952554702757,1.4192376504053612e-10,4,1.18270739432178e-10
normal_gate,0.145,4.928527746507483e-13,-3.792700135614273e-15,3.1273176390633935e-16,-3.792701829680167e-15,1.6940658945086007e-21,128,0,-1,5.999952554702759,1.3435447527970591e-10,4,1.1196294808564692e-10,5.999952554702757,1.3436723020866116e-10,4,1.1197357727716049e-10
normal_gate,0.1475,4.928426915705442e-13,-4.177464851904539e-15,3.026677419435374e-16,-4.177512285749585e-15,4.743384504624082e-20,128,0,-1,5.999952554702758,1.2654526856162847e-10,4,1.0545522436043465e-10,5.999952554702757,1.2655722411223652e-10,4,1.054651873980579e-10
normal_gate,0.15,4.928316869184934e-13,-4.537076924826088e-15,2.9167918351880734e-16,-4.5370879362544025e-15,1.1011428314305904e-20,128,0,-1,5.999952554702757,1.1852036185998537e-10,4,9.876774922752449e-11,5.999952554702758,1.185315005547659e-10,4,9.877703154657534e-11
normal_gate,0.1525,4.928198691148133e-13,-4.870630452641833e-15,2.798308866526142e-16,-4.87066983967388e-15,3.9387032047324966e-20,128,0,-1,5.999952554702757,1.1031848685251008e-10,4,9.19327993402569e-11,5.999952554702757,1.1032878782071056e-10,4,9.194138354830402e-11
normal_gate,0.155,4.928071839493953e-13,-5.177493548773121e-15,2.6718891991484375e-16,-5.177499054487278e-15,5.505714157152952e-21,128,0,-1,5.999952554702758,1.0197827680277892e-10,4,8.498256933952622e-11,5.999952554702757,1.0198771335171719e-10,4,8.499043319249191e-11
normal_gate,0.1575,4.927938482626737e-13,-5.457076678288663e-15,2.5382019890832913e-16,-5.457087689716977e-15,1.1011428314305904e-20,128,0,-1,5.999952554702758,9.353537266956301e-11,4,7.794676025917077e-11,5.999952554702758,9.354393482289766e-11,4,7.795389544337146e-11
normal_gate,0.16,4.9277980784454e-13,-5.709070674162712e-15,2.397933333017979e-16,-5.709083379656921e-15,1.2705494208814505e-20,128,0,-1,5.999952554702759,8.502542095149983e-11,4,7.085507774962068e-11,5.999952554702757,8.503309443938297e-11,4,7.086147237342244e-11
normal_gate,0.1625,4.927651711152115e-13,-5.9330312676144324e-15,2.251786268298722e-16,-5.933025338383802e-15,-5.929230630780102e-21,128,0,-1,5.999952554702759,7.648304728554762e-11,4,6.37363767365129e-11,5.999952554702757,7.64898192047452e-11,4,6.374202004713565e-11
normal_gate,0.165,4.927500464949053e-13,-6.128832250734684e-15,2.1004638322717414e-16,-6.128859355788996e-15,2.710505431213761e-20,128,0,-1,5.999952554702759,6.794190440709278e-11,4,5.661870138776344e-11,5.999952554702757,6.794777169760018e-11,4,5.6623590835183164e-11
normal_gate,0.1675,4.927344881937301e-13,-6.296399931657055e-15,1.944669062283258e-16,-6.2964092490194745e-15,9.317362419797304e-21,128,0,-1,5.999952554702758,5.943649163086769e-11,4,4.953080135965527e-11,5.999952554702757,5.944145785700016e-11,4,4.9534939914158154e-11
normal_gate,0.17,4.927185504217946e-13,-6.435732616315651e-15,1.785104995679493e-16,-6.435729228183862e-15,-3.3881317890172014e-21,128,0,-1,5.999952554702757,5.099630008474082e-11,4,4.249725278641576e-11,5.999952554702758,5.1000362318180206e-11,4,4.2500638007717384e-11
normal_gate,0.17250000000000001,4.927022873892073e-13,-6.546955242070192e-15,1.6225085511245574e-16,-6.5469548185537185e-15,-4.235164736271502e-22,128,0,-1,5.999952554702757,4.265138790932395e-11,4,3.554310431662816e-11,5.999952554702758,4.2654553465001056e-11,4,3.5545742300552405e-11
normal_gate,0.17500000000000002,4.926857533060769e-13,-6.630331236167275e-15,1.457557354976255e-16,-6.630329965617854e-15,-1.2705494208814505e-21,128,0,-1,5.999952554702757,3.44316483976328e-11,4,2.8693267224792725e-11,5.999952554702759,3.4433929010950105e-11,4,2.8695167750918974e-11
normal_gate,0.1775,4.926691108027292e-13,-6.686215928928272e-15,1.2908951522744988e-16,-6.6862205876094816e-15,4.658681209898652e-21,128,0,-1,5.999952554702758,2.6363574241283433e-11,4,2.1969818928501098e-11,5.999952554702758,2.636497909521367e-11,4,2.1970989649367162e-11
normal_gate,0.18,4.926523056690557e-13,-6.715044695288072e-15,1.1232673320128728e-16,-6.71504681287044e-15,2.117582368135751e-21,128,0,-1,5.999952554702758,1.8472045381308788e-11,4,1.5393492875898172e-11,5.999952554702758,1.8472591251751862e-11,4,1.5393947771531176e-11
normal_gate,0.1825,4.926355005353822e-13,-6.717343119190446e-15,9.55300698572345e-17,-6.7173405780916046e-15,-2.541098841762901e-21,128,0,-1,5.999952554702759,1.0782614578032733e-11,4,8.985583202304932e-12,5.999952554702757,1.0782319886372132e-11,4,8.985337623979176e-12
normal_gate,0.185,4.926186954017087e-13,-6.693739275565784e-15,7.876389969928288e-17,-6.6937380050163635e-15,-1.2705494208814505e-21,128,0,-1,5.999952554702758,3.3167790738838072e-12,4,2.764004418071705e-12,5.999952554702759,3.3156651216478604e-12,4,2.7630761172011636e-12
normal_gate,0.1875,4.92602052898361e-13,-6.644938742859149e-15,6.209767942910727e-17,-6.644936201760307e-15,-2.541098841762901e-21,128,0,-1,5.999952554702759,3.905093878805685e-12,4,3.25427063231098e-12,5.999952554702757,3.907003474433016e-12,4,3.2558619745840406e-12
normal_gate,0.19,4.925855188152306e-13,-6.571730532260907e-15,4.558900728712095e-17,-6.571725450063223e-15,-5.082197683525802e-21,128,0,-1,5.999952554702757,1.0862956071588772e-11,4,9.052534976359435e-12,5.999952554702758,1.086563528929885e-11,4,9.054767675439678e-12
normal_gate,0.1925,4.925692557826433e-13,-6.4749836995749415e-15,2.930056371142076e-17,-6.474977346827837e-15,-6.3527471044072525e-21,128,0,-1,5.999952554702759,1.7539231005145826e-11,4,1.461614141548385e-11,5.999952554702757,1.7542649861319296e-11,4,1.4618990484824237e-11
normal_gate,0.195,4.925532095904905e-13,-6.355621934230234e-15,1.3286558810630955e-17,-6.355620240164339e-15,-1.6940658945086007e-21,128,0,-1,5.999952554702758,2.3917760203309265e-11,4,1.9931624446398784e-11,5.999952554702758,2.3921889406484073e-11,4,1.993506547625457e-11
normal_gate,0.1975,4.925375428690981e-13,-6.21465955818112e-15,-2.3937151089406528e-18,-6.2146468526869114e-15,-1.2705494208814505e-20,128,0,-1,5.999952554702758,2.998508153998361e-11,4,2.4987765541980268e-11,5.999952554702757,2.998988799220597e-11,4,2.4991770950505203e-11
normal_gate,0.2,4.925222556184661e-13,-6.053149856897512e-15,-1.7696212334036843e-17,-6.0531413865680395e-15,-8.470329472543003e-21,128,0,-1,5.999952554702758,3.57289381580983e-11,4,2.977435057390078e-11,5.999952554702759,3.573438757077299e-11,4,2.977889178703955e-11
normal_gate,0.2025,4.925073478385944e-13,-5.872199055408523e-15,-3.2561640558349814e-17,-5.872188043980209e-15,-1.1011428314305904e-20,128,0,-1,5.999952554702757,4.113784654912582e-11,4,3.428180987604811e-11,5.999952554702758,4.1143897670772514e-11,4,3.4286852517295294e-11
normal_gate,0.20500000000000002,4.92492982159809e-13,-5.6729646242365765e-15,-4.694764813451685e-17,-5.672952342258841e-15,-1.2281977735187355e-20,128,0,-1,5.999952554702758,4.6203190631587474e-11,4,3.850296332374616e-11,5.999952554702759,4.6209813577001636e-11,4,3.8508482488567696e-11
normal_gate,0.20750000000000002,4.924791043720012e-13,-5.45664426796909e-15,-6.081188341517524e-17,-5.456626903793671e-15,-1.7364175418713157e-20,128,0,-1,5.999952554702758,5.091748008238884e-11,4,4.24315689317241e-11,5.999952554702757,5.092463100383481e-11,4,4.243752808005134e-11
normal_gate,0.21,4.924658228953882e-13,-5.224500489213945e-15,-7.410691255527874e-17,-5.2244856661373684e-15,-1.4823076576950256e-20,128,0,-1,5.999952554702757,5.5273705221597085e-11,4,4.6061785253846385e-11,5.999952554702758,5.528134603041151e-11,4,4.606815264487553e-11
normal_gate,0.2125,4.924531377299701e-13,-4.977771650140029e-15,-8.679970126988443e-17,-4.977761909261136e-15,-9.740878893424454e-21,128,0,-1,5.999952554702758,5.926845075340358e-11,4,4.939076618776678e-11,5.999952554702758,5.927654084757792e-11,4,4.939750798622318e-11
normal_gate,0.215,4.924411030858555e-13,-4.717822744341842e-15,-9.885721527404939e-17,-4.71781088588058e-15,-1.1858461261560205e-20,128,0,-1,5.999952554702758,6.289886313882818e-11,4,5.241613376553129e-11,5.999952554702757,6.290735725616134e-11,4,5.242321225261574e-11
normal_gate,0.2175,4.924296647529358e-13,-4.445940414866262e-15,-1.1024472621693621e-16,-4.445933638602684e-15,-6.776263578034403e-21,128,0,-1,5.999952554702759,6.616323286085908e-11,4,5.513646337836487e-11,5.999952554702757,6.617208965770852e-11,4,5.5143844100769506e-11
normal_gate,0.22,4.924190395716455e-13,-4.163410457727222e-15,-1.209376701430745e-16,-4.163390552452961e-15,-1.9905274260476058e-20,128,0,-1,5.999952554702757,6.90628558764364e-11,4,5.755283499892428e-11,5.999952554702758,6.907203737611329e-11,4,5.7560486309158136e-11
normal_gate,0.2225,4.924090649116586e-13,-3.871620312892324e-15,-1.3090978903109937e-16,-3.8716046427828e-15,-1.5670109524204556e-20,128,0,-1,5.999952554702758,7.159746765617332e-11,4,5.966502818431062e-11,5.999952554702757,7.160691927137165e-11,4,5.967290459259233e-11
normal_gate,0.225,4.923997949830838e-13,-3.571869328902657e-15,-1.4013906002438223e-16,-3.57184984714487e-15,-1.9481757786848908e-20,128,0,-1,5.999952554702759,7.377112015423775e-11,4,6.147641958969825e-11,5.999952554702758,7.378081445501604e-11,4,6.148449823756247e-11
normal_gate,0.2275,4.923913382061385e-13,-3.265542192868744e-15,-1.4861023652987249e-16,-3.265535628363403e-15,-6.564505341220828e-21,128,0,-1,5.999952554702758,7.558746414376337e-11,4,6.299005155008933e-11,5.999952554702757,7.559734394991918e-11,4,6.299828478699056e-11
normal_gate,0.23,4.923836403707138e-13,-2.953998180912692e-15,-1.5630807195451957e-16,-2.9539901340996932e-15,-8.046812998915853e-21,128,0,-1,5.999952554702758,7.705154364147504e-11,4,6.421012744599297e-11,5.999952554702759,7.706157729320395e-11,4,6.421848888855225e-11
normal_gate,0.2325,4.923767014768099e-13,-2.638519489158407e-15,-1.6321986080411466e-16,-2.6385144069607236e-15,-5.082197683525802e-21,128,0,-1,5.999952554702759,7.817048067222823e-11,4,6.514258234505393e-11,5.999952554702759,7.818062123324805e-11,4,6.515103287939347e-11
normal_gate,0.23500000000000001,4.92370196263775e-13,-2.638519489158407e-15,-1.6981401229848939e-16,-2.6385144069607236e-15,-5.082197683525802e-21,128,0,-1,5.999952554702759,7.817048067222823e-11,4,6.514258234505393e-11,5.999952554702759,7.818062123324805e-11,4,6.515103287939347e-11
normal_gate,0.23750000000000002,4.923636910507401e-13,-2.638519489158407e-15,-1.7640901082581137e-16,-2.6385144069607236e-15,-5.082197683525802e-21,128,0,-1,5.999952554702759,7.817048067222823e-11,4,6.514258234505393e-11,5.999952554702759,7.818062123324805e-11,4,6.515103287939347e-11
normal_gate,0.24,4.923571858377052e-13,-2.638519489158407e-15,-1.8300527990255423e-16,-2.6385144069607236e-15,-5.082197683525802e-21,128,0,-1,5.999952554702759,7.817048067222823e-11,4,6.514258234505393e-11,5.999952554702759,7.818062123324805e-11,4,6.515103287939347e-11
